Gene name	GO term accession
Gm3776	GO:0006749
Draxin	GO:0005576
Draxin	GO:0016055
Draxin	GO:0007411
Draxin	GO:0051402
Draxin	GO:0005515
Draxin	GO:0090090
Draxin	GO:0010977
Draxin	GO:0030517
Draxin	GO:0110091
Draxin	GO:0030900
Draxin	GO:0021960
Draxin	GO:0021516
Draxin	GO:0021528
Draxin	GO:0110088
Dppa5c	
4930434F21Rik	
Gm31408	
Gm18226	
Gm18820	
Gm47436	
Gm23322	GO:0030627
Gm23322	GO:0000395
Gm23322	GO:0005685
Gm8171	
Gm25797	GO:0000244
Gm25797	GO:0000353
Gm25797	GO:0046540
Gm25797	GO:0030621
Gm25797	GO:0005688
Sh3bgrl	GO:0003674
Sh3bgrl	GO:0008150
Sh3bgrl	GO:0005829
Sh3bgrl	GO:0005737
Sh3bgrl	GO:0016020
Sh3bgrl	GO:0005886
Sh3bgrl	GO:0043161
Sh3bgrl	GO:0017124
Sh3bgrl	GO:1990756
Sh3bgrl	GO:0140517
Sh3bgrl	GO:1904690
Sh3bgrl	
Barx2	GO:0003677
Barx2	GO:0006355
Barx2	GO:0000981
Barx2	GO:0043565
Barx2	GO:0005515
Barx2	GO:0045944
Barx2	GO:0000122
Barx2	GO:0003682
Barx2	GO:0005829
Barx2	GO:0006366
Barx2	GO:0005654
Barx2	GO:0005634
Barx2	GO:0006357
Barx2	GO:0005794
Barx2	GO:0000977
Barx2	GO:0003700
Barx2	GO:0001228
Barx2	GO:0035914
Barx2	GO:1990837
Barx2	GO:0015629
Barx2	GO:0005667
Barx2	GO:0001502
Barx2	GO:0014902
C1qtnf9	GO:0005515
C1qtnf9	GO:0019395
C1qtnf9	GO:0097009
C1qtnf9	GO:0005615
C1qtnf9	GO:0005576
C1qtnf9	GO:0007165
C1qtnf9	GO:0005581
C1qtnf9	GO:0042802
C1qtnf9	GO:0005179
C1qtnf9	GO:0071902
C1qtnf9	GO:1900078
C1qtnf9	GO:0045792
Gm49595	
Gm46540	
Tmem234	GO:0016020
Tmem234	GO:0003674
Tmem234	GO:0008150
Tmem234	GO:0005575
Tmem234	
Gm6438	
Cryzl1	GO:0016491
Cryzl1	
Gm54436	
Gm23104	GO:0000244
Gm23104	GO:0000353
Gm23104	GO:0046540
Gm23104	GO:0030621
Gm23104	GO:0005688
Gm14869	
Hsp25-ps1	
Mipepos	GO:0003674
Mipepos	GO:0008150
Mipepos	GO:0005575
Nkapd1	GO:0003674
Nkapd1	GO:0008150
Nkapd1	GO:0005575
Nkapd1	GO:0042802
Slc17a1	GO:0016020
Slc17a1	GO:0016021
Slc17a1	GO:0022857
Slc17a1	GO:0055085
Slc17a1	GO:0015114
Slc17a1	GO:0035435
Slc17a1	GO:0005886
Slc17a1	GO:0015293
Slc17a1	GO:0006811
Slc17a1	GO:0016324
Slc17a1	GO:0006814
Slc17a1	GO:0005764
Slc17a1	GO:0015747
Slc17a1	GO:0015136
Slc17a1	GO:0006820
Slc17a1	GO:0015739
Slc17a1	GO:0046415
Slc17a1	
Slain1	GO:0003674
Slain1	GO:0005737
Slain1	GO:0005856
Slain1	GO:0031122
Slain1	GO:0035371
Slain1	GO:0007020
Slain1	GO:0031116
Slain1	
Tmem255a	GO:0003674
Tmem255a	GO:0005575
Tmem255a	GO:0009617
Tmem255a	GO:0016020
Tmem255a	
Gm25596	GO:0000244
Gm25596	GO:0000353
Gm25596	GO:0046540
Gm25596	GO:0030621
Gm25596	GO:0005688
Gm47483	
Gm7997	
Gm30698	
Gm31105	
Gm36677	
Gm40621	
Gm24286	GO:0006396
Gm24286	GO:0005730
Gm27048	
Gm18903	
Trib1	GO:0005524
Trib1	GO:0006468
Trib1	GO:0004672
Trib1	GO:0005634
Trib1	GO:0005737
Trib1	GO:0032496
Trib1	GO:0061629
Trib1	GO:0043433
Trib1	GO:0032436
Trib1	GO:0007254
Trib1	GO:0004860
Trib1	GO:0006469
Trib1	GO:0048662
Trib1	GO:0031625
Trib1	GO:0051443
Trib1	GO:0014912
Trib1	GO:0031665
Trib1	GO:0031434
Trib1	GO:0043405
Trib1	GO:0055106
Trib1	GO:0045645
Trib1	GO:0045651
Trib1	GO:0045659
Gm4891	
Fbxo7	GO:0005515
Fbxo7	GO:0005739
Fbxo7	GO:0005634
Fbxo7	GO:0005829
Fbxo7	GO:0005737
Fbxo7	GO:2000134
Fbxo7	GO:0005654
Fbxo7	GO:0032991
Fbxo7	GO:0016567
Fbxo7	GO:1990756
Fbxo7	GO:0019901
Fbxo7	GO:0019222
Fbxo7	GO:0046982
Fbxo7	GO:0045736
Fbxo7	GO:0006511
Fbxo7	GO:0000151
Fbxo7	GO:0043130
Fbxo7	GO:0010975
Fbxo7	GO:1903204
Fbxo7	GO:0031647
Fbxo7	GO:0031625
Fbxo7	GO:0000422
Fbxo7	GO:0006626
Fbxo7	GO:1901215
Fbxo7	GO:1903599
Fbxo7	GO:0040012
Fbxo7	GO:0030098
Fbxo7	GO:1903208
Fbxo7	GO:0019005
Fbxo7	GO:1990037
Fbxo7	GO:0045620
Fbxo7	GO:0097409
Fbxo7	GO:0097414
Fbxo7	GO:0097462
Fbxo7	GO:1990038
Fbxo7	
Nfatc3	
Nfatc3	GO:0003677
Nfatc3	GO:0006355
Nfatc3	GO:0003700
Nfatc3	GO:0005634
Nfatc3	GO:0000122
Nfatc3	GO:0000978
Nfatc3	GO:0001227
Nfatc3	GO:0001228
Nfatc3	GO:1990837
Nfatc3	GO:0045893
Nfatc3	GO:0045944
Nfatc3	GO:1902894
Nfatc3	GO:1905064
Nfatc3	GO:0005654
Nfatc3	GO:0005737
Nfatc3	GO:0005829
Gm20150	
Gm19510	
Nfam1	GO:0016021
Nfam1	GO:0004888
Nfam1	GO:0001819
Nfam1	GO:0045577
Nfam1	GO:0050861
Nfam1	GO:0016020
Nfam1	GO:0050853
Nfam1	GO:0005886
Nfam1	GO:0009986
Nfam1	GO:0035556
Nfam1	GO:0007165
Nfam1	GO:0051091
Nfam1	GO:0045121
Nfam1	GO:0030183
Nfam1	
Gm50101	
Gm24782	GO:0006396
Gm24782	GO:0005730
Rfx3	GO:0003677
Rfx3	GO:0006355
Rfx3	GO:0005634
Rfx3	GO:0003700
Rfx3	GO:0043565
Rfx3	GO:0000976
Rfx3	GO:0000785
Rfx3	GO:0000978
Rfx3	GO:0006357
Rfx3	GO:0000981
Rfx3	GO:0030154
Rfx3	GO:0006351
Rfx3	GO:0005515
Rfx3	GO:0045893
Rfx3	GO:0045892
Rfx3	GO:1990837
Rfx3	GO:0005576
Rfx3	GO:0007368
Rfx3	GO:0045944
Rfx3	GO:0050796
Rfx3	GO:0048469
Rfx3	GO:0060285
Rfx3	GO:0005667
Rfx3	GO:0031018
Rfx3	GO:0060271
Rfx3	GO:0060287
Rfx3	GO:0072560
Rfx3	GO:2000078
Rfx3	
Gm54443	
Slain1os	GO:0003674
Slain1os	GO:0008150
Slain1os	GO:0005575
Dnah12	GO:0005524
Dnah12	GO:0030286
Dnah12	GO:0007018
Dnah12	GO:0008569
Dnah12	GO:0045505
Dnah12	GO:0051959
Dnah12	GO:0005737
Dnah12	GO:0000166
Dnah12	GO:0005856
Dnah12	GO:0042995
Dnah12	GO:0005929
Dnah12	GO:0005874
Dnah12	GO:0005930
Gm31497	
Gm3756	
Gm47465	
Prss33	GO:0006508
Prss33	GO:0004252
Prss33	GO:0005737
Prss33	GO:0005615
Prss33	GO:0016787
Prss33	GO:0008233
Prss33	GO:0005576
Prss33	GO:0008236
Prss33	GO:0070528
Prss33	
Gsta5	GO:0004364
Gsta5	GO:0005829
Gsta5	GO:0016740
Gsta5	GO:0098869
Gsta5	GO:0004769
Gsta5	GO:0042803
Gsta5	GO:0006805
Gsta5	GO:0004602
Gsta5	GO:0043295
Gsta5	GO:0031090
Gsta5	GO:0005504
Gsta5	GO:0035731
Gsta5	GO:0006749
Gsta5	
Gm24430	GO:0000244
Gm24430	GO:0000353
Gm24430	GO:0046540
Gm24430	GO:0030621
Gm24430	GO:0005688
Rspo3	GO:0030177
Rspo3	GO:0016055
Rspo3	GO:0050896
Rspo3	GO:0008201
Rspo3	GO:0060070
Rspo3	GO:0001525
Rspo3	GO:0005576
Rspo3	GO:0005102
Rspo3	GO:0090263
Rspo3	GO:0002040
Rspo3	GO:0005109
Rspo3	GO:0060670
Rspo3	GO:0060173
Rspo3	GO:2000052
Rspo3	GO:0001974
Gm6377	GO:0034121
Gm6377	GO:0003674
Gm6377	GO:0005575
Gm6377	GO:0035751
Prss41	
Prss41	GO:0006508
Prss41	GO:0004252
Prss41	GO:0016020
Prss41	GO:0005886
Prss41	GO:0016787
Prss41	GO:0008233
Prss41	GO:0008236
Prss41	GO:0043229
Prss41	GO:0017080
Gm20276	
Gm48159	
Gm46197	
Tpi-rs4	
Gm6390	
Gm47481	
Gm48215	
Gm54774	
Gm232	
Gm47496	
Gm9817	
Rhox7-ps1	
Gm40932	
Gm8767	
Omt2a	GO:0003674
Omt2a	GO:0008150
Omt2a	GO:0005829
Omt2a	
Omt2a	GO:0016020
Gm14868	
Gm2829	
Gm8513	
Gm4784	
Cenpw	GO:0003677
Cenpw	GO:0000278
Cenpw	GO:0051382
Cenpw	GO:0046982
Cenpw	GO:0003674
Cenpw	GO:0005654
Cenpw	GO:0051276
Cenpw	GO:0005634
Cenpw	GO:0000775
Cenpw	GO:0000776
Cenpw	GO:0005694
Cenpw	GO:0007049
Cenpw	GO:0005730
Cenpw	GO:0051301
Cenpw	GO:0016363
Cenpw	GO:0007059
Gm47448	
Gm4991	
Gm34466	
Gm7134	
Gm54555	
Gm9225	
Slc17a4	GO:0016020
Slc17a4	GO:0055085
Slc17a4	GO:0022857
Slc17a4	
Slc17a4	GO:0005886
Slc17a4	GO:0015293
Slc17a4	GO:0006811
Slc17a4	GO:0016324
Slc17a4	GO:0006814
Slc17a4	GO:0005764
Slc17a4	GO:0015136
Slc17a4	GO:0006820
Slc17a4	GO:0015739
Gm14886	
Fgd1	GO:0046872
Fgd1	GO:0005085
Fgd1	GO:0005737
Fgd1	GO:0005856
Fgd1	GO:0005515
Fgd1	GO:0005794
Fgd1	GO:0042995
Fgd1	GO:0030027
Fgd1	GO:0008360
Fgd1	GO:0031267
Fgd1	GO:0001726
Fgd1	GO:0043087
Fgd1	GO:0007010
Fgd1	GO:0046847
Fgd1	GO:0030036
Fgd1	
Syn3	GO:0005524
Syn3	GO:0008021
Syn3	GO:0007269
Syn3	GO:0045202
Syn3	GO:0014069
Syn3	GO:0016020
Syn3	GO:0000166
Syn3	GO:0031410
Syn3	GO:0098978
Syn3	GO:0030672
Syn3	GO:0098850
Syn3	GO:0097091
Syn3	GO:0099504
Syn3	
Syn3	GO:0012505
Gm8074	
Omt2b	GO:0003674
Omt2b	GO:0008150
Omt2b	GO:0005829
Omt2b	GO:0016020
Omt2b	
Prss32	
Prss32	GO:0006508
Prss32	GO:0004252
Prss32	GO:0016020
Prss32	GO:0005615
Prss32	GO:0016787
Prss32	GO:0008233
Prss32	GO:0005886
Prss32	GO:0008236
Or2t44	GO:0007186
Or2t44	GO:0016021
Or2t44	GO:0004930
Or2t44	GO:0004984
Or2t44	GO:0016020
Or2t44	GO:0005886
Or2t44	GO:0007165
Or2t44	GO:0007608
Or2t44	GO:0050896
Or2t44	GO:0050911
Gm54720	
Usp38	GO:0006511
Usp38	GO:0004843
Usp38	GO:0016579
Usp38	GO:0016787
Usp38	GO:0005829
Usp38	GO:0005634
Usp38	GO:0008233
Usp38	GO:0008234
Usp38	GO:0006508
Usp38	GO:0004197
Usp38	
Pih1d2	GO:0005737
Pih1d2	GO:1990904
Pih1d2	GO:0031267
Pih1d2	GO:0006364
Pih1d2	GO:0101031
Pih1d2	GO:0000492
Pih1d2	GO:0097255
Pih1d2	
Fam183b	GO:0008150
Fam183b	GO:0005515
Fam183b	GO:0005737
Fam183b	GO:0005856
Fam183b	GO:0042995
Fam183b	GO:0005813
Fam183b	GO:0036064
Fam183b	GO:0097546
Fam183b	
Ednrb	GO:0007186
Ednrb	GO:0016021
Ednrb	GO:0004930
Ednrb	GO:0042310
Ednrb	GO:0004962
Ednrb	GO:0008217
Ednrb	GO:0048484
Ednrb	GO:0043066
Ednrb	GO:0005515
Ednrb	GO:0010467
Ednrb	GO:0008284
Ednrb	GO:0060070
Ednrb	GO:0000122
Ednrb	GO:0010033
Ednrb	GO:0032496
Ednrb	GO:0016020
Ednrb	GO:0005886
Ednrb	GO:0007165
Ednrb	GO:0031965
Ednrb	GO:0065008
Ednrb	GO:0001934
Ednrb	GO:0051930
Ednrb	GO:0007204
Ednrb	GO:0002027
Ednrb	GO:0035556
Ednrb	GO:0045121
Ednrb	GO:0061028
Ednrb	GO:0043473
Ednrb	GO:0070294
Ednrb	GO:0007249
Ednrb	GO:0019233
Ednrb	GO:0070588
Ednrb	GO:0007200
Ednrb	GO:0019722
Ednrb	GO:0035812
Ednrb	GO:0055078
Ednrb	GO:0030318
Ednrb	GO:0006885
Ednrb	GO:0042311
Ednrb	GO:0017046
Ednrb	GO:0019934
Ednrb	GO:0050678
Ednrb	GO:0001755
Ednrb	GO:0051248
Ednrb	GO:0007422
Ednrb	GO:0048066
Ednrb	GO:0048265
Ednrb	GO:0042045
Ednrb	GO:0035810
Ednrb	GO:0035815
Ednrb	GO:1904383
Ednrb	GO:0048246
Ednrb	GO:0060406
Ednrb	GO:0086100
Ednrb	GO:0014826
Ednrb	GO:0097402
Ednrb	GO:0072112
Ednrb	GO:0002001
Ednrb	GO:0031702
Ednrb	GO:0060465
Ednrb	GO:0007497
Ednrb	GO:0007568
Ednrb	GO:0008015
Ednrb	GO:0014043
Ednrb	GO:0014070
Ednrb	GO:0030202
Ednrb	GO:0031620
Ednrb	GO:0032341
Ednrb	GO:0035645
Ednrb	GO:0071222
Ednrb	GO:0071806
Ednrb	GO:0097018
Ednrb	GO:1990839
Gm25646	GO:0006396
Gm25646	GO:0005730
Pin4-ps	
Gm26498	GO:0006396
Gm26498	GO:0005730
Gm15947	GO:0003674
Gm15947	GO:0008150
Gm15947	GO:0005575
4933404I11Rik	GO:0003674
4933404I11Rik	GO:0008150
4933404I11Rik	GO:0005575
Prss21	GO:0006508
Prss21	GO:0007283
Prss21	GO:0004252
Prss21	GO:0016020
Prss21	GO:0005615
Prss21	GO:0005886
Prss21	GO:0016787
Prss21	GO:0008233
Prss21	GO:0008236
Prss21	
Gm23660	GO:0006396
Gm23660	GO:0005730
Dcdc2b	
Dcdc2b	GO:0035556
Dcdc2b	GO:0003674
Dcdc2b	GO:0008150
Dcdc2b	GO:0005874
Dcdc2b	GO:0005815
Gm54903	
Gm23933	GO:0006396
Gm23933	GO:0005730
Gm24862	GO:0006396
Gm24862	GO:0005730
Gm28807	
Gm24866	GO:0006396
Gm24866	GO:0005730
Gm50466	
Cxcl17	GO:0050728
Cxcl17	GO:0005615
Cxcl17	GO:0005576
Cxcl17	GO:0030154
Cxcl17	GO:0008009
Cxcl17	GO:0006935
Cxcl17	GO:0007204
Cxcl17	GO:0001525
Cxcl17	GO:0070374
Cxcl17	GO:0090026
Cxcl17	GO:0070098
Cxcl17	GO:0010759
Cxcl17	GO:0010575
Cxcl17	GO:0048246
Snrp1c-ps2	
H2bc1	GO:0003677
H2bc1	GO:0030527
H2bc1	GO:0000786
H2bc1	GO:0046982
H2bc1	GO:0005634
H2bc1	GO:0006954
H2bc1	GO:0006325
H2bc1	GO:0042393
H2bc1	GO:0051276
H2bc1	GO:0009986
H2bc1	GO:0005694
H2bc1	GO:0001674
H2bc1	GO:0006334
H2bc1	GO:0035092
H2bc1	GO:0005654
H2bc1	GO:0031639
H2bc1	GO:0051099
H2bc1	GO:0006337
H2bc1	GO:0071674
H2bc1	GO:0044815
Gm45538	
Gm4780	
H2ac1	GO:0003677
H2ac1	GO:0030527
H2ac1	GO:0000786
H2ac1	GO:0046982
H2ac1	GO:0006325
H2ac1	GO:0005634
H2ac1	GO:0005694
H2ac1	GO:0001674
Gm7708	
Iqcc	GO:0005515
Iqcc	GO:0003674
Iqcc	GO:0008150
Iqcc	GO:0005575
Iqcc	
Gm4899	
Gm45539	
Gm54556	
Gm22623	GO:0000244
Gm22623	GO:0000353
Gm22623	GO:0046540
Gm22623	GO:0030621
Gm22623	GO:0005688
Gm7083	
Gm5354	
4930486F22Rik	GO:0003674
4930486F22Rik	GO:0008150
4930486F22Rik	GO:0005575
Gm48232	
Bdp1	GO:0005634
Bdp1	GO:0005654
Bdp1	GO:0006355
Bdp1	GO:0001156
Bdp1	GO:0070898
Bdp1	GO:0000126
Bdp1	
Gm7713	
Gm48233	
Gm22348	GO:0006396
Gm22348	GO:0005730
Esrp2	GO:0003723
Esrp2	GO:0003676
Esrp2	GO:0043484
Esrp2	GO:0005634
Esrp2	GO:0003729
Esrp2	GO:0050679
Esrp2	GO:0005654
Esrp2	GO:0050673
Esrp2	GO:0008380
Esrp2	GO:0006397
Esrp2	GO:1990904
Esrp2	GO:0060441
Esrp2	GO:0060445
Esrp2	GO:0000380
Esrp2	
Gm15990	GO:0003674
Gm15990	GO:0008150
Gm15990	GO:0005575
4933412E24Rik	GO:0003674
4933412E24Rik	GO:0008150
4933412E24Rik	GO:0005575
Gm5587	
Timp3	GO:0005515
Timp3	GO:0008191
Timp3	GO:0005737
Timp3	GO:0046872
Timp3	GO:0005615
Timp3	GO:0005576
Timp3	GO:0008270
Timp3	GO:0071310
Timp3	GO:0070373
Timp3	GO:0004857
Timp3	GO:0030414
Timp3	GO:0010466
Timp3	GO:0002020
Timp3	GO:0031012
Timp3	GO:0010951
Timp3	GO:0009725
Timp3	GO:0045861
Timp3	GO:0005604
Timp3	GO:0051045
Timp3	GO:1903984
Timp3	GO:1904706
Timp3	GO:0010033
Timp3	GO:0034097
Timp3	GO:1901706
Timp3	GO:1904684
Timp3	
Gm26466	GO:0006396
Gm26466	GO:0005730
Gm25875	GO:0000244
Gm25875	GO:0000353
Gm25875	GO:0046540
Gm25875	GO:0030621
Gm25875	GO:0005688
Gm20949	
Osmr	GO:0005515
Osmr	GO:0016020
Osmr	GO:0004896
Osmr	GO:0004924
Osmr	GO:0019838
Osmr	GO:0008284
Osmr	GO:0034097
Osmr	GO:0038165
Osmr	GO:0005900
Osmr	GO:0016324
Osmr	GO:0019221
Osmr	
Gsg1l	GO:0003674
Gsg1l	GO:0016020
Gsg1l	GO:0005886
Gsg1l	GO:0045202
Gsg1l	GO:0098978
Gsg1l	GO:0014069
Gsg1l	GO:0098685
Gsg1l	GO:0032279
Gsg1l	GO:0098839
Gsg1l	GO:0099149
Gsg1l	GO:2000311
Gga3	GO:0006886
Gga3	GO:0016192
Gga3	GO:0031267
Gga3	GO:0035091
Gga3	GO:0043130
Gga3	GO:0005802
Gga3	GO:0044877
Gga3	GO:0016020
Gga3	GO:0005794
Gga3	GO:0032991
Gga3	GO:0015031
Gga3	GO:0005768
Gga3	GO:0010008
Gga3	GO:0031901
Gga3	GO:0031648
Gga3	GO:0005769
Gga3	GO:0055037
Gga3	GO:0051641
Gga3	GO:0030163
Gga3	GO:0006622
Gga3	GO:0055038
Gga3	GO:0005764
Gga3	GO:0045732
Gga3	GO:0061462
Gga3	GO:0032456
Gga3	GO:0031647
Gga3	GO:0034394
Gga3	GO:0006893
Gga3	GO:1902430
Gga3	GO:0043001
Gga3	
Gm37910	
4930432J09Rik	GO:0003674
4930432J09Rik	GO:0008150
4930432J09Rik	GO:0005575
4930432J09Rik	
Daam2	
Daam2	GO:0031267
Daam2	GO:0003779
Daam2	GO:0030036
Daam2	GO:0016043
Daam2	GO:0016055
Daam2	GO:0005515
Daam2	GO:0030833
Daam2	GO:0007368
Daam2	GO:0090263
Daam2	GO:0030335
Daam2	GO:0090521
Daam2	GO:0051489
Daam2	GO:2000251
Daam2	GO:0060828
Daam2	GO:0048715
Daam2	GO:0021516
Daam2	GO:2000050
Pou4f1	GO:0003677
Pou4f1	GO:0006355
Pou4f1	GO:0003700
Pou4f1	GO:0000981
Pou4f1	GO:0005634
Pou4f1	GO:0005515
Pou4f1	GO:0045944
Pou4f1	GO:0043524
Pou4f1	GO:0000122
Pou4f1	GO:0051402
Pou4f1	GO:0030182
Pou4f1	GO:0005737
Pou4f1	GO:0043565
Pou4f1	GO:0000978
Pou4f1	GO:0006357
Pou4f1	GO:0043525
Pou4f1	GO:0043005
Pou4f1	GO:0001228
Pou4f1	GO:0051726
Pou4f1	GO:1990837
Pou4f1	GO:0001764
Pou4f1	GO:0061629
Pou4f1	GO:0007399
Pou4f1	GO:0031175
Pou4f1	GO:0050767
Pou4f1	GO:0010628
Pou4f1	GO:0060384
Pou4f1	GO:0003697
Pou4f1	GO:0003223
Pou4f1	GO:0001227
Pou4f1	GO:0001967
Pou4f1	GO:2000679
Pou4f1	GO:0072332
Pou4f1	GO:0043066
Pou4f1	GO:0000785
Pou4f1	GO:0045672
Pou4f1	GO:0090575
Pou4f1	GO:0010629
Pou4f1	GO:0021953
Pou4f1	GO:0071345
Pou4f1	GO:0051090
Pou4f1	GO:0071392
Pou4f1	GO:0007507
Pou4f1	GO:0043069
Pou4f1	GO:0007498
Pou4f1	GO:0003682
Pou4f1	GO:0051020
Pou4f1	GO:0021535
Pou4f1	GO:0021559
Pou4f1	GO:0021986
Pou4f1	GO:0048665
Pou4f1	GO:0048880
Pou4f1	GO:0048934
Pou4f1	GO:0048935
Pou4f1	GO:0051355
Pou4f1	
Igkv3-4	GO:0006955
Igkv3-4	GO:0005615
Igkv3-4	GO:0071748
Igkv3-4	GO:0071751
Igkv3-4	GO:0071756
Mad2l2	
Mad2l2	GO:0005634
Mad2l2	GO:0005730
Mad2l2	GO:0010628
Mad2l2	GO:0000122
Mad2l2	GO:0005829
Mad2l2	GO:0005737
Mad2l2	GO:0005694
Mad2l2	GO:0006281
Mad2l2	GO:0006974
Mad2l2	GO:0005856
Mad2l2	GO:0007015
Mad2l2	GO:0045893
Mad2l2	GO:0007049
Mad2l2	GO:0051301
Mad2l2	GO:0005819
Mad2l2	GO:0008432
Mad2l2	GO:0033138
Mad2l2	GO:0006996
Mad2l2	GO:0061629
Mad2l2	GO:0043433
Mad2l2	GO:0001558
Mad2l2	GO:0090090
Mad2l2	GO:0005680
Mad2l2	GO:2000042
Mad2l2	GO:0006302
Mad2l2	GO:0000785
Mad2l2	GO:0010719
Mad2l2	GO:0010718
Mad2l2	GO:0010944
Mad2l2	GO:0042177
Mad2l2	GO:0042276
Mad2l2	GO:0016035
Mad2l2	GO:2000678
Mad2l2	GO:2000048
Mad2l2	GO:1904667
Mad2l2	GO:0045830
Mad2l2	GO:2001034
Mad2l2	GO:1901203
Mad2l2	GO:0002208
Mad2l2	GO:0043247
Mad2l2	GO:0035861
Mad2l2	GO:0042772
Gm6729	
Dlat	GO:0016746
Dlat	GO:0006090
Dlat	GO:0004742
Dlat	GO:0045254
Dlat	GO:0006086
Dlat	GO:0005739
Dlat	GO:0016740
Dlat	GO:0043231
Dlat	GO:0006099
Dlat	GO:0005975
Dlat	GO:0042802
Dlat	GO:0005759
Dlat	GO:0043209
Dlat	GO:0006006
Dlat	GO:1990204
Dlat	GO:0016407
Dlat	GO:0034604
Dlat	GO:0005967
Dlat	GO:0045240
Dlat	GO:1902493
Dlat	
Gm24799	GO:0006396
Gm24799	GO:0005730
Gm44874	
4933402C06Rik	GO:0003674
4933402C06Rik	GO:0008150
4933402C06Rik	GO:0005575
Kcnj8	GO:0016021
Kcnj8	GO:0016020
Kcnj8	GO:0006813
Kcnj8	GO:0005242
Kcnj8	GO:0015272
Kcnj8	GO:0005739
Kcnj8	GO:0007507
Kcnj8	GO:0032496
Kcnj8	GO:0005886
Kcnj8	GO:0006811
Kcnj8	GO:0043231
Kcnj8	GO:0005244
Kcnj8	GO:0034765
Kcnj8	GO:0042383
Kcnj8	GO:0005524
Kcnj8	GO:0051607
Kcnj8	GO:0098978
Kcnj8	GO:0019829
Kcnj8	GO:0008282
Kcnj8	GO:0030016
Kcnj8	GO:0098662
Kcnj8	GO:0043330
Kcnj8	GO:0099508
Kcnj8	GO:0099505
Kcnj8	GO:0048787
Kcnj8	GO:1990573
Kcnj8	GO:0017098
Kcnj8	GO:1902282
Kcnj8	GO:0098915
Kcnj8	GO:0001822
Kcnj8	GO:0071805
Kcnj8	GO:0034220
Gm9583	
Gm21027	
Obi1	GO:0004842
Obi1	GO:0006275
Obi1	GO:0006513
Obi1	GO:0046872
Obi1	GO:0003682
Obi1	GO:0051865
Obi1	GO:0000785
Obi1	GO:0016740
Obi1	GO:0005694
Obi1	GO:0048026
Obi1	
Gm24088	GO:0006396
Gm24088	GO:0005730
Gm25463	GO:0006396
Gm25463	GO:0005730
Mdm1	
Mdm1	GO:0008017
Mdm1	GO:0046600
Mdm1	GO:0005634
Mdm1	GO:0060041
Mdm1	GO:0005829
Mdm1	GO:0005737
Mdm1	GO:0005815
Mdm1	GO:0005856
Mdm1	GO:0034451
Mdm1	GO:0005874
Mdm1	GO:0005814
Mdm1	GO:0097730
Mdm1	GO:0005813
Gm15495	
Gm25229	GO:0006396
Gm25229	GO:0005730
Gm24528	GO:0006396
Gm24528	GO:0005730
Gm23356	GO:0006396
Gm23356	GO:0005730
Gm25449	GO:0006396
Gm25449	GO:0005730
A230077H06Rik	GO:0003674
A230077H06Rik	GO:0008150
A230077H06Rik	GO:0005575
Igkv3-3	GO:0006955
Igkv3-3	GO:0005615
Igkv3-3	GO:0071748
Igkv3-3	GO:0071751
Igkv3-3	GO:0071756
Igkv3-2	GO:0006955
Igkv3-2	GO:0005615
Igkv3-2	GO:0071748
Igkv3-2	GO:0071751
Igkv3-2	GO:0071756
Igkv3-1	GO:0006955
Igkv3-1	GO:0005615
Igkv3-1	GO:0071748
Igkv3-1	GO:0071751
Igkv3-1	GO:0071756
Gm26108	GO:0045131
Gm26108	GO:0000348
Gm26108	GO:0005686
Pou3f4	GO:0003677
Pou3f4	GO:0006355
Pou3f4	GO:0005634
Pou3f4	GO:0003700
Pou3f4	GO:0006357
Pou3f4	GO:0007420
Pou3f4	GO:0000981
Pou3f4	GO:0007605
Pou3f4	GO:0043565
Pou3f4	GO:0006366
Pou3f4	GO:0000978
Pou3f4	GO:0006351
Pou3f4	GO:1990837
Pou3f4	GO:0003690
Pou3f4	GO:0048839
Pou3f4	GO:0000977
Pou3f4	GO:0003680
Pou3f4	GO:0005654
Pou3f4	GO:0021879
Pou3f4	GO:0090103
Pou3f4	GO:2001054
Gm54817	
Gm24872	GO:0006396
Gm24872	GO:0005730
Gm42735	
Gm45008	
Gm15478	GO:0003674
Gm15478	GO:0008150
Gm15478	GO:0005575
Gm28307	
Ccdc80	
Ccdc80	GO:0009617
Ccdc80	GO:0008201
Ccdc80	GO:0005576
Ccdc80	GO:0031012
Ccdc80	GO:0030198
Ccdc80	GO:0005539
Ccdc80	GO:0010811
Ccdc80	GO:0005614
Ccdc80	GO:0005604
Ccdc80	GO:0001968
Nanog	GO:0003677
Nanog	GO:0006355
Nanog	GO:0000981
Nanog	GO:0005634
Nanog	GO:0043565
Nanog	GO:0005730
Nanog	GO:0045944
Nanog	GO:0010467
Nanog	GO:0008284
Nanog	GO:0030509
Nanog	GO:0000122
Nanog	GO:0030514
Nanog	GO:0048863
Nanog	GO:2000737
Nanog	GO:0010033
Nanog	GO:0003682
Nanog	GO:0019827
Nanog	GO:0000976
Nanog	GO:0000785
Nanog	GO:0005654
Nanog	GO:0035019
Nanog	GO:0000978
Nanog	GO:0006357
Nanog	GO:0043231
Nanog	GO:0005515
Nanog	GO:0045893
Nanog	GO:0003700
Nanog	GO:0000977
Nanog	GO:0001228
Nanog	GO:1990837
Nanog	GO:0032526
Nanog	GO:0070577
Nanog	GO:0001227
Nanog	GO:2000035
Nanog	GO:0017145
