Gene name	GO term accession
SNX9	GO:0042803
SNX9	GO:0005802
SNX9	GO:0008289
SNX9	GO:0001726
SNX9	GO:0042802
SNX9	GO:0030136
SNX9	GO:0043547
SNX9	GO:0045296
SNX9	GO:0070062
SNX9	GO:0016197
SNX9	GO:0097320
SNX9	GO:0065003
SNX9	GO:0030838
SNX9	GO:0045860
SNX9	GO:0006898
SNX9	GO:0071933
SNX9	GO:0032437
SNX9	GO:0005545
SNX9	GO:0036089
SNX9	GO:0051044
SNX9	GO:0060988
SNX9	
ERMN	GO:0051015
ERMN	GO:0007015
ERMN	GO:0003779
ERMN	GO:0008360
ERMN	GO:0005737
ERMN	GO:0110165
ERMN	GO:0005856
ERMN	GO:0005515
ERMN	GO:0005938
ERMN	GO:0070062
ERMN	GO:0043025
ERMN	GO:0030175
ERMN	GO:0033269
ERMN	GO:0043209
ERMN	GO:0033270
ERMN	GO:0001763
ERMN	GO:0031344
ERMN	GO:0097386
SNX9-AS1	
HSPE1P26	
RNU6-786P	
SYNJ2	GO:0003723
SYNJ2	GO:0003824
SYNJ2	GO:0016791
SYNJ2	GO:0046856
SYNJ2	GO:0003676
SYNJ2	GO:0034595
SYNJ2	GO:0005737
SYNJ2	GO:0005886
SYNJ2	GO:0016020
SYNJ2	GO:0006629
SYNJ2	GO:0042995
SYNJ2	GO:0016787
SYNJ2	GO:0005856
SYNJ2	GO:0045121
SYNJ2	GO:0005515
SYNJ2	GO:0045202
SYNJ2	GO:0006661
SYNJ2	GO:0036092
SYNJ2	GO:0046855
SYNJ2	GO:0098793
SYNJ2	GO:0004439
SYNJ2	GO:0052866
SYNJ2	GO:0005829
SYNJ2	GO:0048471
SYNJ2	GO:0061024
SYNJ2	GO:0048488
SYNJ2	GO:0007420
SYNJ2	GO:0004438
SYNJ2	GO:0017124
SYNJ2	GO:0034596
SYNJ2	GO:0043813
SYNJ2	GO:0052629
SYNJ2	
SNRPA1-DT	
PCSK6-AS1	
KBTBD13	GO:0005515
KBTBD13	GO:0005737
KBTBD13	GO:0016567
KBTBD13	GO:0005829
KBTBD13	GO:0014728
KBTBD13	GO:0090076
KBTBD13	GO:0051015
KBTBD13	GO:0007015
CHSY1	GO:0008376
CHSY1	GO:0032580
CHSY1	GO:0005576
CHSY1	GO:0016020
CHSY1	GO:0005794
CHSY1	GO:0046872
CHSY1	GO:0016740
CHSY1	GO:0016758
CHSY1	GO:0000139
CHSY1	GO:0030279
CHSY1	GO:0047238
CHSY1	GO:0050510
CHSY1	GO:0030206
CHSY1	GO:0016757
CHSY1	GO:0002063
CHSY1	GO:0009954
CHSY1	GO:0031667
CHSY1	GO:0045880
CHSY1	GO:0051216
CHSY1	GO:0051923
CHSY1	GO:0060349
CHSY1	
CERS6	GO:0003677
CERS6	GO:0016021
CERS6	GO:0050291
CERS6	GO:0046513
CERS6	GO:0016020
CERS6	GO:0016740
CERS6	GO:0005783
CERS6	GO:0005789
CERS6	GO:0006629
CERS6	GO:0006665
CERS6	GO:0005515
CERS6	GO:0006954
CERS6	GO:0016410
CERS6	GO:0030148
TDRD1	GO:0046872
TDRD1	GO:0005737
TDRD1	GO:0030154
TDRD1	GO:0031047
TDRD1	GO:0051321
TDRD1	GO:0007283
TDRD1	GO:0034587
TDRD1	GO:0030719
TDRD1	GO:0043186
TDRD1	GO:0043046
TDRD1	GO:0007281
TDRD1	GO:0071546
TDRD1	GO:1990904
TDRD1	GO:0045202
TDRD1	GO:0033391
SNRPCP18	
LINC02348	
TM2D3	
TM2D3	GO:0016020
TM2D3	GO:0005886
TM2D3	GO:0045747
TM2D3	GO:0046331
OR7A5	GO:0007186
OR7A5	GO:0016021
OR7A5	GO:0004930
OR7A5	GO:0004984
OR7A5	GO:0005886
OR7A5	GO:0016020
OR7A5	GO:0007165
OR7A5	GO:0050896
OR7A5	GO:0007608
OR7A5	GO:0050911
RNU6-1158P	GO:0030621
RNU6-1158P	GO:0000244
RNU6-1158P	GO:0000353
RNU6-1158P	GO:0005688
RNU6-1158P	GO:0046540
MRPL34	GO:0003735
MRPL34	GO:0006412
MRPL34	GO:0005840
MRPL34	GO:1990904
MRPL34	GO:0005739
MRPL34	GO:0005762
MRPL34	GO:0005743
MRPL34	GO:0032543
MRPL34	GO:0005761
MRPL34	
MIR3614	
COIL	GO:0005515
COIL	GO:0015030
COIL	GO:0005634
COIL	GO:0016020
COIL	GO:0005654
COIL	GO:0005730
COIL	GO:0001650
COIL	GO:0016604
COIL	GO:0042802
COIL	GO:0008022
COIL	GO:0000387
COIL	GO:0030619
COIL	GO:0030620
COIL	
CGB2	GO:0005576
CGB2	GO:0005179
CGB2	GO:0007165
CGB2	GO:0005102
CGB2	GO:0005737
CGB2	GO:0005615
CGB2	GO:0007186
KATNB1	GO:0005515
KATNB1	GO:0008017
KATNB1	GO:0051013
KATNB1	GO:0008352
KATNB1	GO:0005634
KATNB1	GO:0005737
KATNB1	GO:0016020
KATNB1	GO:0007049
KATNB1	GO:0005829
KATNB1	GO:0005886
KATNB1	GO:0005856
KATNB1	GO:0051301
KATNB1	GO:0015630
KATNB1	GO:0005874
KATNB1	GO:0005815
KATNB1	GO:0005819
KATNB1	GO:0000922
KATNB1	GO:0005813
KATNB1	GO:0031117
KATNB1	GO:0007019
KATNB1	GO:0006605
KATNB1	GO:0046982
KATNB1	GO:0007026
KATNB1	GO:0031122
KATNB1	GO:0007079
KATNB1	GO:0060590
KATNB1	GO:0070840
KATNB1	GO:0010942
KATNB1	GO:0010976
KATNB1	GO:0030424
KATNB1	GO:0030426
KATNB1	GO:0030496
KATNB1	GO:0043025
KATNB1	
SCPEP1	
SCPEP1	GO:0006508
SCPEP1	GO:0004185
SCPEP1	GO:0005576
SCPEP1	GO:0016787
SCPEP1	GO:0005829
SCPEP1	GO:0008233
SCPEP1	GO:0004180
SCPEP1	GO:0070062
SCPEP1	GO:0042573
SCPEP1	GO:0097746
SCPEP1	GO:0045776
C9orf153	GO:0005515
C9orf153	
NTN5	GO:0005515
NTN5	GO:0005576
NTN5	GO:0007399
NTN5	GO:0005102
NTN5	GO:0009887
NTN5	GO:0009888
NTN5	GO:0016358
NTN5	GO:0008045
NTN5	GO:0005604
NTN5	GO:0022008
NTN5	
LRTOMT	GO:0008171
LRTOMT	GO:0016206
LRTOMT	GO:0007605
LRTOMT	GO:0005737
LRTOMT	GO:0016020
LRTOMT	GO:0016740
LRTOMT	GO:0005783
LRTOMT	GO:0008168
LRTOMT	GO:0032259
LRTOMT	GO:0005886
LRTOMT	GO:0102084
LRTOMT	GO:0102938
LRTOMT	GO:0006584
LRTOMT	GO:0042135
LRTOMT	GO:0032502
LRTOMT	GO:0042417
LRTOMT	GO:0042424
LRTOMT	GO:0005575
LRTOMT	GO:0042420
LRTOMT	GO:0060117
LRTOMT	
LRTOMT	GO:0005515
UBE2F	
UBE2F	GO:0000166
UBE2F	GO:0005524
UBE2F	GO:0016740
UBE2F	GO:0019787
UBE2F	GO:0032446
UBE2F	GO:0005515
UBE2F	GO:0005634
UBE2F	GO:0005829
UBE2F	GO:0045116
UBE2F	GO:0043687
UBE2F	GO:0019788
UBE2F	GO:0061654
TNS2	GO:0005515
TNS2	GO:0005737
TNS2	GO:0005886
TNS2	GO:0016020
TNS2	GO:0046872
TNS2	GO:0016787
TNS2	GO:0005925
TNS2	GO:0070161
TNS2	GO:0004721
TNS2	GO:0004725
TNS2	GO:0008289
TNS2	GO:0042802
TNS2	GO:0008285
TNS2	GO:0046627
TNS2	GO:0019900
TNS2	GO:0035335
TNS2	
TNS2	GO:0001822
TNS2	GO:0014850
TNS2	GO:0019725
TNS2	GO:0032963
TNS2	GO:0035264
TNS2	GO:0048871
TNS2	GO:0030425
TNS2	GO:0043025
TNS2	GO:0098794
LZTS2	GO:0051301
LZTS2	GO:0005737
LZTS2	GO:0007049
LZTS2	GO:0005856
LZTS2	GO:0005829
LZTS2	GO:0005886
LZTS2	GO:0016055
LZTS2	GO:0005874
LZTS2	GO:0005515
LZTS2	GO:0030496
LZTS2	GO:0005815
LZTS2	GO:0051013
LZTS2	GO:0005813
LZTS2	GO:0090090
LZTS2	GO:0030178
LZTS2	GO:0051255
LZTS2	GO:0000281
LZTS2	GO:0031982
LZTS2	GO:0051168
LZTS2	
LZTS2	GO:0001822
LZTS2	GO:0048144
LZTS2	GO:0048147
LZTS2	GO:0060682
LZTS2	GO:0072197
LZTS2	GO:1900181
KLF9	GO:0005634
KLF9	GO:0046872
KLF9	GO:0005654
KLF9	GO:0005829
KLF9	GO:0005886
KLF9	GO:0003677
KLF9	GO:0007623
KLF9	GO:0048511
KLF9	GO:0006357
KLF9	GO:0000981
KLF9	GO:0000978
KLF9	GO:0000785
KLF9	GO:0003700
KLF9	GO:0097067
KLF9	GO:0010839
KLF9	GO:0071387
RNU2-25P	GO:0045131
RNU2-25P	GO:0000348
RNU2-25P	GO:0005686
RN7SL592P	
PUM3	
PUM3	GO:0003723
PUM3	GO:0005634
PUM3	GO:0005783
PUM3	GO:0005730
PUM3	GO:0003677
PUM3	GO:0005694
PUM3	GO:0005654
PUM3	GO:0005515
PUM3	GO:0003729
PUM3	GO:0006417
PUM3	GO:0010835
MAP4K1	GO:0000165
TMIE	GO:0016020
TMIE	GO:0007605
TMIE	GO:0042472
MIR1260B	
CCDC82	
CCDC82	GO:0005634
AKR1E2	GO:0016491
AKR1E2	
AKR1E2	GO:0005737
AKR1E2	GO:0005829
AKR1E2	GO:0004032
AKR1E2	GO:0050571
PRSS50	GO:0006508
PRSS50	GO:0004252
PRSS50	GO:0005737
PRSS50	GO:0005783
PRSS50	GO:0016787
PRSS50	GO:0008233
PRSS50	GO:0004298
PRSS46P	
RNU6-807P	GO:0030621
RNU6-807P	GO:0000244
RNU6-807P	GO:0000353
RNU6-807P	GO:0005688
RNU6-807P	GO:0046540
TARS3	GO:0005524
TARS3	GO:0005737
TARS3	GO:0000166
TARS3	GO:0004812
TARS3	GO:0006418
TARS3	GO:0043039
TARS3	GO:0004829
TARS3	GO:0006435
TARS3	GO:0005634
TARS3	GO:0006412
TARS3	GO:0016874
TARS3	GO:0005515
TARS3	GO:0003674
TARS3	GO:0008150
TARS3	GO:0005575
TARS3	GO:0006399
TARS3	GO:0140101
TARS3	
PRSS43P	
PRSS44P	
GPS2P1	
PRSS42P	
ATP5PDP2	
PTGER4P2-CDK2AP2P2	
CDK2AP2P1	
MYO5BP1	
RPL7AP45	
LINC01451	
MYL3	GO:0005509
MYL3	GO:0016459
MYL3	GO:0003785
MYL3	GO:0005829
MYL3	GO:0016460
MYL3	GO:0060048
MYL3	GO:0031672
MYL3	GO:0055010
MYL3	GO:0008307
MYL3	GO:0031674
MYL3	GO:0032781
MYL3	GO:0030017
MYL3	GO:0032038
MYL3	GO:0002026
MYL3	GO:0006942
MYL3	GO:0005859
MYL3	
IL33	GO:0005125
IL33	GO:0005634
IL33	GO:0005737
IL33	GO:0005576
IL33	GO:0031410
IL33	GO:0043231
IL33	GO:0005654
IL33	GO:0005694
IL33	GO:0005615
IL33	GO:0005515
IL33	GO:0030133
IL33	GO:0045944
IL33	GO:0010628
IL33	GO:0032722
IL33	GO:0032755
IL33	GO:0032760
IL33	GO:0043032
IL33	GO:0050729
IL33	GO:0051770
IL33	GO:0010186
IL33	GO:0120042
IL33	GO:0150142
IL33	GO:0150145
IL33	GO:0000122
IL33	GO:0001819
IL33	GO:0030225
IL33	GO:0038172
IL33	GO:0150078
IL33	
IL33	GO:0002112
IL33	GO:0002281
IL33	GO:0002282
IL33	GO:0002638
IL33	GO:0002639
IL33	GO:0002686
IL33	GO:0002826
IL33	GO:0002830
IL33	GO:0006606
IL33	GO:0010467
IL33	GO:0032436
IL33	GO:0032689
IL33	GO:0032736
IL33	GO:0032753
IL33	GO:0032754
IL33	GO:0042060
IL33	GO:0042092
IL33	GO:0045345
IL33	GO:0045348
IL33	GO:0048714
IL33	GO:0051607
IL33	GO:0051930
IL33	GO:0061518
IL33	GO:0071260
IL33	GO:0097191
GUSBP17	
SYNJ2-IT1	
MEP1A	GO:0008270
MEP1A	GO:0005515
MEP1A	GO:0016020
MEP1A	GO:0006508
MEP1A	GO:0008237
MEP1A	GO:0004222
MEP1A	GO:0046872
MEP1A	GO:0016787
MEP1A	GO:0008233
MEP1A	GO:0070062
MEP1A	GO:0005886
MEP1A	GO:0005615
MEP1A	GO:0070573
MEP1A	GO:0038004
MEP1A	GO:0140448
MEP1A	GO:0017090
MEP1A	
MIR6772	
CARTPT	GO:0007186
CARTPT	GO:0005615
CARTPT	GO:0005184
CARTPT	GO:0008343
CARTPT	GO:0009267
CARTPT	GO:0032099
CARTPT	GO:0043410
CARTPT	GO:0005576
CARTPT	GO:0005515
CARTPT	GO:0045202
CARTPT	GO:0007218
CARTPT	GO:0007268
CARTPT	GO:0007165
CARTPT	GO:0007267
CARTPT	GO:0030141
CARTPT	GO:0045860
CARTPT	GO:0003674
CARTPT	GO:0001678
CARTPT	GO:0032812
CARTPT	GO:0032922
CARTPT	GO:0045671
CARTPT	GO:0045777
CARTPT	GO:0045779
CARTPT	GO:0046850
CARTPT	GO:0050796
CARTPT	GO:0051971
CARTPT	GO:0070093
CARTPT	GO:0070253
CARTPT	
RNF126P1	
RNU6-20P	GO:0030621
RNU6-20P	GO:0000244
RNU6-20P	GO:0000353
RNU6-20P	GO:0005688
RNU6-20P	GO:0046540
CYLD	GO:0006511
CYLD	GO:0004843
CYLD	GO:0016579
CYLD	GO:0005737
CYLD	GO:0005886
CYLD	GO:0016020
CYLD	GO:0046872
CYLD	GO:0007049
CYLD	GO:0042995
CYLD	GO:0008234
CYLD	GO:0008270
CYLD	GO:0016787
CYLD	GO:0005856
CYLD	GO:0005829
CYLD	GO:0016055
CYLD	GO:0005874
CYLD	GO:0005515
CYLD	GO:0008233
CYLD	GO:0006508
CYLD	GO:0048471
CYLD	GO:0002376
CYLD	GO:0045087
CYLD	GO:0030496
CYLD	GO:0005815
CYLD	GO:0005819
CYLD	GO:0005813
CYLD	GO:0090090
CYLD	GO:0036064
CYLD	GO:0070507
CYLD	GO:0031234
CYLD	GO:0019901
CYLD	GO:1902017
CYLD	GO:0032088
CYLD	GO:0050728
CYLD	GO:0061578
CYLD	GO:0070536
CYLD	GO:0007346
CYLD	GO:0070064
CYLD	GO:0046329
CYLD	GO:1901223
CYLD	GO:0050727
CYLD	GO:0010803
CYLD	GO:0005881
CYLD	GO:0060544
CYLD	GO:0070423
CYLD	GO:2001238
CYLD	GO:0097542
CYLD	GO:1903753
CYLD	GO:2001242
CYLD	GO:1990108
CYLD	GO:0032480
CYLD	GO:0070266
CYLD	GO:2000493
CYLD	
AKAP1	GO:0016020
AKAP1	GO:0003723
AKAP1	GO:0003676
AKAP1	GO:0005737
AKAP1	GO:0005739
AKAP1	GO:0006915
AKAP1	GO:0005741
AKAP1	GO:0043229
AKAP1	GO:0005515
AKAP1	GO:0005829
AKAP1	GO:0140374
AKAP1	GO:0034237
AKAP1	
ECPAS	GO:0043248
ECPAS	GO:0060090
ECPAS	GO:0005634
ECPAS	GO:0005737
ECPAS	GO:0016020
ECPAS	GO:0005769
ECPAS	GO:0031410
ECPAS	GO:0005783
ECPAS	GO:0005654
ECPAS	GO:0005768
ECPAS	GO:0005770
ECPAS	GO:0005856
ECPAS	GO:0005515
ECPAS	GO:0000502
ECPAS	GO:0005793
ECPAS	GO:0005815
ECPAS	GO:0005771
ECPAS	GO:0030134
ECPAS	GO:0005813
ECPAS	GO:0030433
ECPAS	GO:0070628
ECPAS	GO:0030139
ECPAS	
RNA5SP190	GO:0003735
RNA5SP190	GO:0005840
FABP5P6	
TUBAP15	
PTH1R	GO:0007186
PTH1R	GO:0016021
PTH1R	GO:0004930
PTH1R	GO:0016020
PTH1R	GO:0007166
PTH1R	GO:0004991
PTH1R	GO:0004888
PTH1R	GO:0005886
PTH1R	GO:0007165
PTH1R	GO:0042803
PTH1R	GO:0005515
PTH1R	GO:0007188
PTH1R	GO:0001501
PTH1R	GO:0001503
PTH1R	GO:0001701
PTH1R	GO:0002062
PTH1R	GO:0002076
PTH1R	GO:0006874
PTH1R	GO:0007189
PTH1R	GO:0007200
PTH1R	GO:0008283
PTH1R	GO:0008284
PTH1R	GO:0008285
PTH1R	GO:0030282
PTH1R	GO:0045453
PTH1R	GO:0048469
PTH1R	GO:0005634
PTH1R	GO:0005737
PTH1R	GO:0043621
PTH1R	GO:0043235
PTH1R	GO:0008528
PTH1R	GO:0017046
PTH1R	GO:0016324
PTH1R	GO:0016323
PTH1R	GO:0007187
PTH1R	GO:0060732
PTH1R	
HSD17B4	
HSD17B4	GO:0016491
HSD17B4	GO:0006635
HSD17B4	GO:0005777
HSD17B4	GO:0016020
HSD17B4	GO:0016853
HSD17B4	GO:0006629
HSD17B4	GO:0016829
HSD17B4	GO:0006631
HSD17B4	GO:0042803
HSD17B4	GO:0005778
HSD17B4	GO:0004300
HSD17B4	GO:0005829
HSD17B4	GO:0005782
HSD17B4	GO:0008209
HSD17B4	GO:0008210
HSD17B4	GO:0001649
HSD17B4	GO:0003857
HSD17B4	GO:0016508
HSD17B4	GO:0033989
HSD17B4	GO:0044594
HSD17B4	GO:0106386
HSD17B4	GO:0036111
HSD17B4	GO:0036112
HSD17B4	GO:0000038
HSD17B4	GO:0060009
MAPK13	
MAPK13	GO:0005524
MAPK13	GO:0006468
MAPK13	GO:0004672
MAPK13	GO:0004707
MAPK13	GO:0000166
MAPK13	GO:0004674
MAPK13	GO:0016301
MAPK13	GO:0016740
MAPK13	GO:0007049
MAPK13	GO:0016310
MAPK13	GO:0005515
MAPK13	GO:0106310
MAPK13	GO:0005634
MAPK13	GO:0005737
MAPK13	GO:0000165
MAPK13	GO:0005829
MAPK13	GO:0071347
MAPK13	GO:0035556
MAPK13	GO:0032755
MAPK13	GO:0050729
MAPK13	GO:0006970
MAPK13	GO:0051403
MAPK13	GO:0018105
MAPK13	GO:0034644
MAPK13	GO:0070301
MAPK13	GO:0072709
MAPK13	GO:0072740
MAPK13	GO:1903936
JRKL	
JRKL	GO:0003677
JRKL	GO:0003676
JRKL	GO:0005634
JRKL	GO:0007417
PCSK6	
PCSK6	GO:0006508
PCSK6	GO:0008236
PCSK6	GO:0004252
PCSK6	GO:0016787
PCSK6	GO:0008233
PCSK6	GO:0005615
PCSK6	GO:0005576
PCSK6	GO:0016020
PCSK6	GO:0005783
PCSK6	GO:0012505
PCSK6	GO:0005515
PCSK6	GO:0005886
PCSK6	GO:0009986
PCSK6	GO:0062023
PCSK6	GO:0005796
PCSK6	GO:0004175
PCSK6	GO:0016485
PCSK6	GO:0009100
PCSK6	GO:0008201
PCSK6	GO:0048406
PCSK6	GO:0016486
PCSK6	GO:0032902
PCSK6	GO:0032940
PCSK6	GO:0051004
PCSK6	GO:0007354
PCSK6	GO:0007368
PCSK6	GO:0030510
JRKL-AS1	
RNA5SP346	GO:0003735
RNA5SP346	GO:0005840
LINC02737	
AKR1C6P	
AKR1C1	
AKR1C1	GO:0016491
AKR1C1	GO:0005737
AKR1C1	GO:0006629
AKR1C1	GO:0005829
AKR1C1	GO:0005515
AKR1C1	GO:0007586
AKR1C1	GO:0004303
AKR1C1	GO:0044594
AKR1C1	GO:0070062
AKR1C1	GO:2000379
AKR1C1	GO:0004032
AKR1C1	GO:0047045
AKR1C1	GO:0030855
AKR1C1	GO:0006805
AKR1C1	GO:0047023
AKR1C1	GO:0047024
AKR1C1	GO:0047044
AKR1C1	GO:0008202
AKR1C1	GO:0008206
AKR1C1	GO:0042632
AKR1C1	GO:0015721
AKR1C1	GO:0044597
AKR1C1	GO:0044598
AKR1C1	GO:0004033
AKR1C1	GO:0047718
AKR1C1	GO:0001523
AKR1C1	GO:0016655
AKR1C1	GO:0046683
AKR1C1	GO:0032052
AKR1C1	GO:0042448
AKR1C1	GO:0030283
AKR1C1	GO:0035410
AKR1C1	GO:0006693
AKR1C1	GO:0030299
AKR1C1	GO:0016229
AKR1C1	GO:0047086
AKR1C1	GO:0071395
AKR1C1	GO:0018636
AKR1C1	GO:0042574
AKR1C1	GO:0031406
AKR1C1	GO:0047115
AKR1C1	GO:0033703
AKR1C1	GO:0033764
AKR1C1	GO:0047006
AKR1C1	GO:0047042
TMEM45B	GO:0016020
TMEM45B	GO:0005765
TMEM45B	GO:0005794
TMEM45B	GO:0005768
TMEM45B	GO:0010008
TMEM45B	GO:0005515
TMEM45B	GO:0005764
TMEM45B	GO:0002376
TMEM45B	GO:0045087
TMEM45B	
PRDM10	GO:0005515
PRDM10	GO:0005634
PRDM10	GO:0046872
PRDM10	GO:0016740
PRDM10	GO:0008168
PRDM10	GO:0032259
PRDM10	GO:0003677
PRDM10	GO:0010468
PRDM10	GO:0045944
PRDM10	GO:0000785
PRDM10	GO:0017053
PRDM10	
MBNL3	GO:0046872
MBNL3	GO:0005634
MBNL3	GO:0003723
MBNL3	GO:0006397
MBNL3	GO:0008380
MBNL3	GO:0005737
MBNL3	GO:0005515
MBNL3	GO:0043484
MBNL3	GO:0005654
MBNL3	GO:0000381
MBNL3	GO:0045662
MBNL3	
STEAP1B	GO:0016020
STEAP1B	GO:0005515
STEAP1B	GO:0005886
STEAP1B	GO:0005768
STEAP1B	
BRPF3-AS1	
BRPF3	GO:0005515
BRPF3	GO:0005634
BRPF3	GO:0046872
BRPF3	GO:0006325
BRPF3	GO:0043966
BRPF3	GO:0000123
BRPF3	GO:0005576
BRPF3	GO:0006357
BRPF3	GO:0005829
BRPF3	GO:0070776
BRPF3	GO:0043997
BRPF3	GO:0045740
BRPF3	GO:0006355
BRPF3	GO:0036408
BRPF3	GO:0043995
BRPF3	GO:0043996
BRPF3	GO:0050793
BRPF3	GO:1903706
BRPF3	
BRPF3	GO:0016573
DCAF13P1	
RNU6-392P	GO:0030621
RNU6-392P	GO:0000244
RNU6-392P	GO:0000353
RNU6-392P	GO:0005688
RNU6-392P	GO:0046540
LARP1BP2	
MSI2	GO:0003723
MSI2	GO:0003676
MSI2	GO:0005737
MSI2	GO:0043231
MSI2	GO:0005829
MSI2	GO:0005515
MSI2	GO:0042802
MSI2	GO:0003729
MSI2	GO:0007417
MSI2	GO:0006417
MSI2	GO:0005844
MSI2	GO:0003727
MSI2	GO:0008266
MSI2	GO:0048864
MSI2	
NAMPT	GO:0009435
NAMPT	
NAMPT	GO:0005634
NAMPT	GO:0005737
NAMPT	GO:0016607
NAMPT	GO:0005576
NAMPT	GO:0016740
NAMPT	GO:0016757
NAMPT	GO:0007165
NAMPT	GO:0005615
NAMPT	GO:0030054
NAMPT	GO:0005515
NAMPT	GO:0048511
NAMPT	GO:0005125
NAMPT	GO:0019363
NAMPT	GO:0042802
NAMPT	GO:0047280
NAMPT	GO:0007623
NAMPT	GO:0032922
NAMPT	GO:0005829
NAMPT	GO:0070062
NAMPT	GO:0045944
NAMPT	GO:0007267
NAMPT	GO:0051770
NAMPT	GO:0008284
NAMPT	GO:0034356
ANKRD16	GO:0005515
ANKRD16	GO:0005634
ANKRD16	GO:0005737
ANKRD16	GO:0006400
ANKRD16	
FBH1	GO:0003677
FBH1	GO:0005524
FBH1	GO:0005515
FBH1	GO:0003678
FBH1	GO:0016787
FBH1	GO:0000166
FBH1	GO:0004386
FBH1	GO:0032508
FBH1	GO:0005634
FBH1	GO:0016567
FBH1	GO:0000785
FBH1	GO:0005694
FBH1	GO:0006281
FBH1	GO:0006974
FBH1	GO:0000724
FBH1	GO:0016887
FBH1	GO:0031297
FBH1	GO:2000042
FBH1	GO:0003690
FBH1	GO:0019005
FBH1	GO:0003697
FBH1	GO:0048478
FBH1	GO:0008219
FBH1	GO:0043138
FBH1	GO:0001934
FBH1	GO:0072429
FBH1	GO:0000737
FBH1	GO:1902231
FBH1	GO:0015616
FBH1	GO:0000725
FBH1	GO:0035562
FBH1	
RNU7-151P	
USP38	GO:0006511
USP38	GO:0004843
USP38	GO:0016579
USP38	GO:0008234
USP38	GO:0016787
USP38	GO:0005515
USP38	GO:0008233
USP38	GO:0006508
USP38	GO:0005634
USP38	GO:0005829
USP38	GO:0004197
USP38	
MIR490	GO:0035195
MIR490	GO:0016442
KRT8P51	
CHRM2	GO:0007186
CHRM2	GO:0016021
CHRM2	GO:0004930
CHRM2	GO:0005887
CHRM2	GO:0016907
CHRM2	GO:0008016
CHRM2	GO:0005886
CHRM2	GO:0016020
CHRM2	GO:0007165
CHRM2	GO:0045202
CHRM2	GO:0097060
CHRM2	GO:0095500
CHRM2	GO:0030054
CHRM2	GO:0045211
CHRM2	GO:0098664
CHRM2	GO:0030594
CHRM2	GO:0007268
CHRM2	GO:0006940
CHRM2	GO:0007213
CHRM2	GO:0099171
CHRM2	GO:0030425
CHRM2	GO:0032279
CHRM2	GO:0032280
CHRM2	GO:0042734
CHRM2	GO:0043025
CHRM2	GO:0043679
CHRM2	GO:0098978
CHRM2	GO:0098981
CHRM2	GO:0009615
CHRM2	GO:0007399
CHRM2	GO:0030669
CHRM2	GO:0007188
CHRM2	GO:0004993
CHRM2	GO:0007187
CHRM2	GO:1990763
CHRM2	GO:0007197
CHRM2	GO:0007207
CHRM2	
NDOR1	
NDOR1	GO:0016491
NDOR1	GO:0010181
NDOR1	GO:0003958
NDOR1	GO:0005737
NDOR1	GO:0005654
NDOR1	GO:0005829
NDOR1	GO:0045111
NDOR1	GO:0005515
NDOR1	GO:0048471
NDOR1	GO:0050660
NDOR1	GO:0016226
NDOR1	GO:0071949
NDOR1	GO:0008219
NDOR1	GO:0009055
NDOR1	GO:0070402
NDOR1	GO:0050661
NDOR1	GO:0016651
NDOR1	GO:0022900
NDOR1	GO:0016653
NDOR1	GO:0036245
NDOR1	GO:0016731
NBEAL2	GO:0005515
NBEAL2	GO:0005783
NBEAL2	GO:0005886
NBEAL2	GO:0019901
NBEAL2	GO:0005829
NBEAL2	GO:0016020
NBEAL2	GO:0070821
NBEAL2	GO:0101003
NBEAL2	GO:0008104
NBEAL2	GO:0030220
NBEAL2	
RNU6-1272P	GO:0030621
RNU6-1272P	GO:0000244
RNU6-1272P	GO:0000353
RNU6-1272P	GO:0005688
RNU6-1272P	GO:0046540
ZC3HAV1L	GO:0005829
BNIP5	GO:0005515
CUEDC1	GO:0005515
CUEDC1	GO:0043130
CUEDC1	
ZC3HAV1	GO:0046872
ZC3HAV1	GO:0003950
ZC3HAV1	GO:0005634
ZC3HAV1	GO:0003723
ZC3HAV1	GO:0005737
ZC3HAV1	GO:0005829
ZC3HAV1	GO:0005515
ZC3HAV1	GO:0002376
ZC3HAV1	GO:0045087
ZC3HAV1	GO:0061014
ZC3HAV1	GO:0051607
ZC3HAV1	GO:0045296
ZC3HAV1	GO:0009615
ZC3HAV1	GO:0045071
ZC3HAV1	GO:0032481
ZC3HAV1	
ZC3HAV1	GO:0043123
ZC3HAV1	GO:0032727
ZC3HAV1	GO:0032728
ZC3HAV1	GO:1900246
ETV7	GO:0006355
ETV7	GO:0003700
ETV7	GO:0043565
ETV7	GO:0006357
ETV7	GO:0005634
ETV7	GO:0005654
ETV7	GO:0003677
ETV7	GO:1990837
ETV7	GO:0005515
ETV7	GO:0000981
ETV7	GO:0000785
ETV7	GO:0030154
ETV7	GO:0001227
ETV7	GO:0000122
ETV7	GO:0006366
ETV7	GO:0000977
ETV7	GO:0009887
MIR3139	
CAPN12	
CAPN12	GO:0006508
CAPN12	GO:0005509
CAPN12	GO:0004198
CAPN12	GO:0046872
CAPN12	GO:0008234
CAPN12	GO:0016787
CAPN12	GO:0008233
CAPN12	GO:0005737
WAS	GO:0007015
WAS	GO:0003779
WAS	GO:2000601
WAS	GO:0005829
WAS	GO:0005886
WAS	GO:0005634
WAS	GO:0030036
WAS	GO:0005737
WAS	GO:0042802
WAS	GO:0008154
WAS	GO:0016197
WAS	GO:0030041
